"AA_angle_gyro.pitch_x","AA_angle_gyro.pitch_y","AA_angle_gyro.roll_x","AA_angle_gyro.roll_y","AA_motor.motor_1_x","AA_motor.motor_1_y","AA_motor.motor_2_x","AA_motor.motor_2_y","AA_motor.motor_3_x","AA_motor.motor_3_y","AA_motor.motor_4_x","AA_motor.motor_4_y"
56739,-1.167464375,56739,-0.4030478001,56739,34000,56739,65100.76562,56739,54409.73438,56739,34000,
56789,-1.180212855,56789,-0.2885972559,56789,34000,56789,34000,56789,46800.07031,56789,34000,
56839,-1.114363551,56839,-0.2853467464,56839,34000,56839,47534.23047,56839,54067.15625,56839,34000,
56889,-1.140133977,56889,-0.1603191793,56889,41166.07031,56889,56640.29688,56889,49362.42969,56889,34000,
56939,-1.172794461,56939,-0.07301072031,56939,34000,56939,34154.91406,56939,65500,56939,34000,
56989,-1.200507164,56989,-0.1335775405,56989,34000,56989,49096.42578,56989,57818.58594,56989,34000,
57039,-1.22594893,57039,-0.1715632081,57039,34000,57039,39925.27734,57039,64178.88672,57039,34000,
57089,-1.248746872,57089,-0.1520972103,57089,34000,57089,56249.42188,57089,52885.26562,57089,34000,
57139,-1.24013114,57139,-0.09975064546,57139,34000,57139,60915.76953,57139,39748.34375,57139,34000,
57189,-1.190494537,57189,-0.09082137048,57189,34000,57189,42684.22656,57189,52084.66406,57189,34000,
57239,-1.137293816,57239,-0.1128656194,57239,34000,57239,37759.70312,57239,52458.60156,57239,34000,
57289,-1.065587282,57289,-0.1509166807,57289,34000,57289,34000,57289,44100.87109,57289,37521.02344,
57339,-0.9661436081,57339,-0.175183028,57339,34000,57339,34000,57339,41930.375,57339,34000,
57389,-0.8860735893,57389,-0.1901468039,57389,34000,57389,34000,57389,45036.36328,57389,36335.58203,
57439,-0.8095937371,57439,-0.2111131698,57439,34000,57439,34000,57439,41351.02734,57439,37201.41406,
57489,-0.722382009,57489,-0.2357064486,57489,34000,57489,34000,57489,37895.74609,57489,41265.57031,
57539,-0.6711773872,57539,-0.2528402805,57539,34000,57539,34000,57539,47989.16797,57539,34000,
57589,-0.6414844394,57589,-0.2453133315,57589,34463.82812,57589,34000,57589,50223.71094,57589,34000,
57639,-0.6147679687,57639,-0.2280120105,57639,34000,57639,34000,57639,44289.27344,57639,34000,
57689,-0.5562815666,57689,-0.2213380784,57689,34000,57689,34000,57689,35845.56641,57689,39235.11328,
57739,-0.4999293387,57739,-0.1966185421,57739,34000,57739,34000,57739,35354.33203,57739,38037.11719,
57789,-0.4517860413,57789,-0.1778431088,57789,34000,57789,34000,57789,39696.23828,57789,34648.28516,
57839,-0.4007615149,57839,-0.1700064689,57839,34924.16016,57839,34000,57839,34558.14844,57839,38386.48047,
57889,-0.3598436415,57889,-0.151009202,57889,34000,57889,34000,57889,38279.65234,57889,34000,
57939,-0.3363182843,57939,-0.1428271681,57939,34000,57939,34000,57939,40616.61719,57939,34638.71484,
57989,-0.3102772534,57989,-0.1300079674,57989,34068.48438,57989,34000,57989,35171.125,57989,36343.34766,
58039,-0.2677818537,58039,-0.124834016,58039,34000,58039,34000,58039,34348.63281,58039,44149.55859,
58089,-0.2126247287,58089,-0.1513946205,58089,34000,58089,34000,58089,34271.42578,58089,44475.09375,
58139,-0.2077801824,58139,-0.1120995581,58139,37504.03906,58139,36270.32031,58139,35655.08594,58139,34000,
58189,-0.2210179567,58189,-0.08060028404,58189,34000,58189,34157.64844,58189,40234.26562,58189,34000,
58239,-0.2251828909,58239,-0.07446733117,58239,34000,58239,34000,58239,36972.48047,58239,34404.85938,
58289,-0.2106669843,58289,-0.06327629089,58289,34327.23438,58289,34000,58289,36124.71875,58289,35059.98828,
58339,-0.1858344525,58339,-0.0598931089,58339,34000,58339,34000,58339,34748.40625,58339,37251.23438,
58389,-0.1725206673,58389,-0.06925091892,58389,34000,58389,34000,58389,34533.87891,58389,40363.55859,
58439,-0.156832546,58439,-0.07950977981,58439,34000,58439,34000,58439,36341.72266,58439,42050.74219,
58489,-0.1353224963,58489,-0.08634463698,58489,34000,58489,34000,58489,39241.11719,58489,34065.37891,
58539,-0.140786469,58539,-0.06819028407,58539,34000,58539,34000,58539,36621.85938,58539,37270.95312,
58589,-0.1208210066,58589,-0.08254464716,58589,36229.66406,58589,34000,58589,35750.36719,58589,37022.07031,
58639,-0.1095420048,58639,-0.08258632571,58639,35087.72266,58639,34000,58639,38367.85156,58639,35922.46875,
58689,-0.1029570699,58689,-0.07597261667,58689,35126.26172,58689,34000,58689,35822.56641,58689,36608.94531,
58739,-0.08891694248,58739,-0.07601711899,58739,34000,58739,34000,58739,34000,58739,41316.93359,
58789,-0.07677740604,58789,-0.06134941801,58789,35697.35938,58789,34000,58789,34000,58789,35599.35547,
58839,-0.07530655712,58839,-0.0430239886,58839,34000,58839,34885.08594,58839,35615.44922,58839,34000,
58889,-0.09495094419,58889,-0.02866640873,58889,34000,58889,34000,58889,38895.30078,58889,34000,
58939,-0.09765621275,58939,-0.02355142497,58939,34000,58939,34000,58939,36053.30469,58939,36287.25781,
58989,-0.0915818885,58989,-0.03953963146,58989,34000,58989,34000,58989,34023.41016,58989,45039.54297,
59039,-0.06767101586,59039,-0.05837380514,59039,34697.05078,59039,34000,59039,34301.9375,59039,39152.85938,
59089,-0.05140559748,59089,-0.04928057268,59089,38233.00781,59089,34000,59089,35747.95703,59089,35160.21875,
59139,-0.004119851161,59139,-0.05124669522,59139,48388.53125,59139,34000,59139,35999.94531,59139,41499.39844,
59189,0.03023563698,59189,-0.05587897822,59189,41592.77344,59189,34000,59189,38775.21094,59189,35482.40234,
59239,0.02465559915,59239,-0.04981176183,59239,36760.0625,59239,34000,59239,34953.92188,59239,34000,
59289,0.01732951961,59289,-0.0451484099,59289,34906.64453,59289,34000,59289,35141.94922,59289,40928.57031,
59339,0.01153184194,59339,-0.04303170368,59339,34594.60547,59339,34000,59339,34000,59339,36236.99219,
59389,0.005154175684,59389,-0.03000993468,59389,34329.89062,59389,34000,59389,35970.71094,59389,35397.00781,
59439,0.003644341137,59439,-0.04316079617,59439,34000,59439,34000,59439,34000,59439,44559.66406,
59489,0.01892119274,59489,-0.0592587851,59489,36398.22266,59489,34000,59489,34000,59489,41722.5,
59539,0.02259851433,59539,-0.04635210708,59539,37459.05859,59539,34000,59539,34000,59539,35700.68359,
59589,0.001383223454,59589,0.005968070123,59589,40926.17969,59589,37907.25781,59589,34000,59589,34000,
59639,-0.01154971309,59639,0.02469603717,59639,35996.90625,59639,34000,59639,38379.12109,59639,35095.82812,
59689,-0.0231841933,59689,-0.004716692492,59689,34000,59689,34000,59689,37587.73828,59689,41515.85156,
59739,-0.03070761822,59739,-0.01094538998,59739,35795.84766,59739,34000,59739,35012.07812,59739,34000,
59789,-0.04207365587,59789,0.002913689008,59789,35635.11328,59789,34000,59789,35352.26953,59789,35037.58594,
59839,-0.03281792626,59839,0.0005844335537,59839,34575.89453,59839,34000,59839,34000,59839,40299.43359,
59889,-0.0345239602,59889,0.001967643388,59889,34000,59889,34000,59889,34000,59889,36436.33594,
59939,-0.03480541334,59939,0.005467743147,59939,34000,59939,34000,59939,34000,59939,39202.64844,
59989,-0.02222185582,59989,-0.002200770658,59989,34000,59989,34000,59989,34000,59989,41423.05469,
60039,-0.02363142557,60039,-0.01612741873,60039,34000,60039,34000,60039,34855.78516,60039,38483.00781,
60089,-0.02401503548,60089,-0.01843552291,60089,34000,60089,34000,60089,37125.17188,60089,36940.58984,
60139,-0.01542834379,60139,-0.02853726596,60139,38504.69531,60139,34000,60139,34000,60139,40857.64062,
